Filename,Line,Size (bytes),Count
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,777,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,699,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,689,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,634,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,629,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,618,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,613,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,448,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,443,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,438,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,433,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,427,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,421,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,413,64,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py,2690,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/generic.py,1565,63,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/managers.py,869,62,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/compat/numpy/function.py,383,62,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/artist.py,1231,62,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/nanops.py,1547,61,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/_collections_abc.py,986,61,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/managers.py,1402,60,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,794,60,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,786,60,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/PIL/Image.py,463,60,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/base.py,122,58,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/_config/config.py,479,58,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,939,56,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,582,56,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/zmq/sugar/socket.py,751,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/managers.py,2202,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/construction.py,1070,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/construction.py,602,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/construction.py,600,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/construction.py,149,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/lib/_shape_base_impl.py,656,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib_inline/backend_inline.py,151,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,933,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,932,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,931,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,930,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,929,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,928,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,922,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,711,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,144,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,81,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/cbook.py,294,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,71,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,2341,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1305,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1301,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1297,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,669,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/jupyter_client/session.py,1088,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/payload.py,55,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/interactiveshell.py,3471,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/interactiveshell.py,3456,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/history.py,857,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/job_generator.py,99,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,450,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,449,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,445,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,444,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,440,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,439,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,435,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,434,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,430,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,429,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,428,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,424,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,423,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,422,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,418,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,417,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,416,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,415,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,414,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,410,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,409,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,408,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,407,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,406,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,405,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,404,56,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py,2686,56,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/concurrent/futures/_base.py,324,56,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/concurrent/futures/_base.py,323,56,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/futures.py,398,56,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/base_events.py,714,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/zmq/sugar/attrsettr.py,45,55,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_axes.py,195,55,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/history.py,833,55,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,550,54,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/gymnasium/wrappers/env_checker.py,43,54,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,204,54,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/generic.py,3995,53,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/_core/arrayprint.py,1016,53,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,529,53,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,520,53,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,193,53,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/_config/config.py,485,52,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/_core/arrayprint.py,930,51,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tracemalloc.py,338,51,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/blocks.py,387,50,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/range.py,483,49,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/frame.py,1195,49,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,468,48,3
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,2922,48,3
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/printing.py,524,48,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,393,48,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/collections/__init__.py,581,48,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/base_events.py,1858,48,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/range.py,839,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib_inline/backend_inline.py,27,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,1889,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,803,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/spines.py,443,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/spines.py,441,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/spines.py,439,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/spines.py,437,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/markers.py,512,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/gridspec.py,247,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/gridspec.py,210,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,2593,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,2589,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,2578,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,2575,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,2573,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,2570,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,2539,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,935,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,710,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,141,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,140,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,139,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,74,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backend_bases.py,1733,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backend_bases.py,153,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,2607,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,2593,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,2367,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,2354,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1523,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1332,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1327,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1321,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1300,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1294,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1293,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1279,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1199,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,900,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,899,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,894,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,889,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,826,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,818,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,815,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,335,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/jupyter_client/session.py,200,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/ipykernel/kernelbase.py,318,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/ipykernel/iostream.py,287,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/interactiveshell.py,3478,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/history.py,826,48,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tracemalloc.py,560,48,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/enum.py,974,48,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/concurrent/futures/_base.py,327,48,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/selector_events.py,140,48,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/series.py,6133,47,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/managers.py,480,47,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/range.py,1032,47,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/generic.py,12498,47,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/string.py,63,46,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/generic.py,12397,46,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/_config/config.py,480,46,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/series.py,6519,45,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/generic.py,1439,45,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/frame.py,5433,45,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/gymnasium/wrappers/order_enforcing.py,52,45,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/monitoring.py,118,45,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,626,44,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,544,44,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/series.py,6509,44,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/_core/numeric.py,1424,44,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/metrics.py,8,44,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/metrics.py,4,44,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/_core/arrayprint.py,1026,43,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/_core/arrayprint.py,1025,43,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,526,42,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,518,42,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,514,42,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/metrics.py,10,42,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/metrics.py,6,42,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,781,42,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py,514,42,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/fnmatch.py,70,42,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/generic.py,8823,41,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/common.py,195,41,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,490,40,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/base.py,915,40,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/zmq/eventloop/zmqstream.py,674,40,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/arraylike.py,244,39,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/arraylike.py,204,39,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/arraylike.py,200,39,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/arraylike.py,196,39,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/arraylike.py,68,39,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/arraylike.py,54,39,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/arraylike.py,50,39,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,1471,38,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,510,38,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,506,38,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/series.py,5791,37,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/generic.py,2015,37,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/base.py,448,37,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/_config/config.py,665,37,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tracemalloc.py,212,37,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/range.py,231,34,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/lines.py,679,32,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/lines.py,414,32,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/gridspec.py,188,32,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/gridspec.py,187,32,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/zmq/utils/garbage.py,50,32,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/managers.py,2252,32,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/array_algos/take.py,359,32,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/array_algos/take.py,357,32,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,1789,32,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,718,32,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,2342,32,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,494,32,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,492,32,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/concurrent/futures/_base.py,410,32,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/base_events.py,732,32,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/reshape/concat.py,754,28,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/jupyter_client/session.py,603,28,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/ipykernel/iostream.py,637,28,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/compilerop.py,192,28,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/patches.py,438,24,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,2696,24,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,2666,24,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,2457,24,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,2427,24,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1524,24,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,799,24,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,791,24,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,707,24,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,496,24,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,495,24,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,492,24,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,491,24,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/base_events.py,696,24,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/ops/array_ops.py,390,16,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/ops/array_ops.py,129,16,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/construction.py,1030,16,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/dtypes/cast.py,1189,16,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/lib/_shape_base_impl.py,658,16,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/lib/_arraysetops_impl.py,919,16,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/lib/_arraysetops_impl.py,372,16,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/_core/shape_base.py,65,16,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/_core/numeric.py,1504,16,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/units.py,173,16,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,988,16,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,366,16,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/lines.py,415,16,1
